Id,When,Cal,Alberta,Canada,BritishColumbia,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
216446,5/1/2012 12:00:00 AM,Hogs,70.51,,74.91,75.75,70.62,181.89,70.8,75.89,72.58,72.78,68.3,9/8/2021 10:08:45 AM
216447,6/1/2012 12:00:00 AM,"Slaughter, calves",131.38,,108.33,128.78,119.2,132.13,120.05,93.46,120.07,156.58,131.38,9/8/2021 10:08:45 AM
216448,6/1/2012 12:00:00 AM,"Slaughter, cattle",106.72,,84.98,91.23,87.22,95.79,89.01,107.39,90.77,99.74,96.13,9/8/2021 10:08:45 AM
216449,6/1/2012 12:00:00 AM,Hogs,84.98,,84.61,85.18,82.39,181.89,81.09,87.06,83.28,84.61,82.3,9/8/2021 10:08:45 AM
216450,7/1/2012 12:00:00 AM,"Slaughter, calves",128.38,,106.96,124.96,113.97,122.29,111.1,88.77,111.13,163.45,128.38,9/8/2021 10:08:45 AM
216451,7/1/2012 12:00:00 AM,"Slaughter, cattle",103.8,,82.42,83.5,80.11,89.34,82.88,101.09,85.69,95.1,88.33,9/8/2021 10:08:45 AM
216452,7/1/2012 12:00:00 AM,Hogs,85.48,,90.98,87.46,86.35,181.89,88.05,92.54,91.15,90.24,83.85,9/8/2021 10:08:45 AM
216453,8/1/2012 12:00:00 AM,"Slaughter, calves",115.93,,111.33,112.97,98.83,111.82,101.59,85.78,101.61,160.07,115.93,9/8/2021 10:08:45 AM
216454,8/1/2012 12:00:00 AM,"Slaughter, cattle",105.9,,89.01,92.03,80,86.6,80.22,101.78,82.7,94.56,96.4,9/8/2021 10:08:45 AM
216455,8/1/2012 12:00:00 AM,Hogs,76.5,,86.16,79.76,79.78,181.89,82.27,86.2,84.31,83.26,75.46,9/8/2021 10:08:45 AM
216456,9/1/2012 12:00:00 AM,"Slaughter, calves",124.28,,93.83,117.17,113.96,125.55,114.06,94.3,114.08,165.22,124.28,9/8/2021 10:08:45 AM
216457,9/1/2012 12:00:00 AM,"Slaughter, cattle",102.6,,87.53,88.49,76.33,84.67,78.34,100.6,80.61,92.29,92.72,9/8/2021 10:08:45 AM
216458,9/1/2012 12:00:00 AM,Hogs,59.04,,70.24,63.67,62.91,181.89,66.82,69.78,67.61,65.58,57.98,9/8/2021 10:08:45 AM
216459,10/1/2012 12:00:00 AM,"Slaughter, calves",124.86,,90.99,120.83,117.45,124,112.66,99.42,112.68,162.87,124.86,9/8/2021 10:08:45 AM
216460,10/1/2012 12:00:00 AM,"Slaughter, cattle",100.65,,81.06,80.71,75.12,83.42,77.09,102.03,78.3,83.23,83.78,9/8/2021 10:08:45 AM
216461,10/1/2012 12:00:00 AM,Hogs,69.52,,72.8,72.09,68.94,181.89,68.75,74.98,70.11,71.26,67.09,9/8/2021 10:08:45 AM
216462,11/1/2012 12:00:00 AM,"Slaughter, calves",126.61,,84.58,122.4,121.59,133.05,120.89,98.62,120.91,158.16,126.61,9/8/2021 10:08:45 AM
216463,11/1/2012 12:00:00 AM,"Slaughter, cattle",102.7,,79.26,84.56,76.17,85.1,78.67,99.97,80.17,78.13,88.19,9/8/2021 10:08:45 AM
216464,11/1/2012 12:00:00 AM,Hogs,68.02,,76.35,70.44,70.45,181.89,73.34,76.48,74.24,73.36,66.22,9/8/2021 10:08:45 AM
216465,12/1/2012 12:00:00 AM,"Slaughter, calves",126.31,,90.08,122.97,112.47,122.34,111.15,97.55,111.18,158.72,126.31,9/8/2021 10:08:45 AM
216466,12/1/2012 12:00:00 AM,"Slaughter, cattle",103.09,,80.32,82.27,76.32,85.5,78.96,100.65,80.64,81.39,86.96,9/8/2021 10:08:45 AM
216467,12/1/2012 12:00:00 AM,Hogs,70.01,,74.96,71.94,70.52,181.89,71.46,75.73,72.61,72.61,68.07,9/8/2021 10:08:45 AM
216468,1/1/2013 12:00:00 AM,"Slaughter, calves",126.81,,90.58,119.29,113.68,125.19,113.74,92.3,113.76,151.98,122.38,9/8/2021 10:08:45 AM
216469,1/1/2013 12:00:00 AM,"Slaughter, cattle",102.33,,74.7,82.97,79.54,89.24,82.45,103.47,83.93,82.3,84.6,9/8/2021 10:08:45 AM
216470,1/1/2013 12:00:00 AM,Hogs,72.51,,76.56,74.18,72.5,181.89,74.52,77.69,74.34,74.66,70.77,9/8/2021 10:08:45 AM
216471,2/1/2013 12:00:00 AM,"Slaughter, calves",126.49,,93.96,115.99,113.63,125.24,113.79,89.68,113.81,155.71,122.1,9/8/2021 10:08:45 AM
216472,2/1/2013 12:00:00 AM,"Slaughter, cattle",103.7,,81.88,85.09,82.61,91.4,84.55,105.97,86.8,81.01,88.55,9/8/2021 10:08:45 AM
216473,2/1/2013 12:00:00 AM,Hogs,73.51,,80.64,75.79,78.03,181.89,79.55,81.56,79.61,79.7,72.23,9/8/2021 10:08:45 AM
216474,3/1/2013 12:00:00 AM,"Slaughter, calves",126,,93.96,117.24,115.72,126.34,114.78,86.53,117.66,158.8,120.34,9/8/2021 10:08:45 AM
216475,3/1/2013 12:00:00 AM,"Slaughter, cattle",105.92,,79.34,87.74,83.61,91.93,85.17,105.84,87.81,76.99,88.62,9/8/2021 10:08:45 AM
216476,3/1/2013 12:00:00 AM,Hogs,66.52,,73.5,69.58,69.79,181.89,73.82,74.14,72.75,71.39,64.74,9/8/2021 10:08:45 AM
216477,4/1/2013 12:00:00 AM,"Slaughter, calves",125.28,,105.77,116.6,115.55,127.78,116.09,90.61,116.11,160.68,119.5,9/8/2021 10:08:45 AM
216478,4/1/2013 12:00:00 AM,"Slaughter, cattle",107.1,,80.89,85.08,83.15,91.48,84.84,106.59,86.75,76.8,86.49,9/8/2021 10:08:45 AM
216479,4/1/2013 12:00:00 AM,Hogs,70.51,,74.72,72.07,70.97,181.89,72.81,75.82,72.22,72.66,68.9,9/8/2021 10:08:45 AM
216480,5/1/2013 12:00:00 AM,"Slaughter, calves",126.9,,96.83,115.37,114.22,122.23,111.04,91.92,111.07,151.44,121.3,9/8/2021 10:08:45 AM
216481,5/1/2013 12:00:00 AM,"Slaughter, cattle",111.28,,81.42,82.27,85.83,94.22,87.31,112.6,88.66,91.1,85.93,9/8/2021 10:08:45 AM
216482,5/1/2013 12:00:00 AM,Hogs,79,,81.49,79.45,79.86,181.89,78.61,83.69,79.6,80.86,77.03,9/8/2021 10:08:45 AM
216483,6/1/2013 12:00:00 AM,"Slaughter, calves",128.54,,97.33,118.66,100.83,102.11,92.76,94.06,92.78,156.3,121.58,9/8/2021 10:08:45 AM
216484,6/1/2013 12:00:00 AM,"Slaughter, cattle",112.3,,85.2,86.84,88.34,96.76,89.66,116.02,90.62,96.01,89.53,9/8/2021 10:08:45 AM
216485,6/1/2013 12:00:00 AM,Hogs,88.48,,90.16,87.87,89.64,181.89,86.85,94.24,90.09,91.02,86.28,9/8/2021 10:08:45 AM
216486,7/1/2013 12:00:00 AM,"Slaughter, calves",128.56,,97.33,120.91,94.57,103.71,93.88,94.48,93.95,161.66,122.02,9/8/2021 10:08:45 AM
216487,7/1/2013 12:00:00 AM,"Slaughter, cattle",110.89,,83.5,86.43,88.41,96.99,89.97,114.61,91.38,98.28,87.27,9/8/2021 10:08:45 AM
216488,7/1/2013 12:00:00 AM,Hogs,90.47,,96.66,89.77,92.59,181.89,94.97,99.36,96.43,95.7,89.3,9/8/2021 10:08:45 AM
216489,8/1/2013 12:00:00 AM,"Slaughter, calves",132.75,,97.33,113.93,101.3,110,99.6,99.55,99.67,164.54,126.2,9/8/2021 10:08:45 AM
216490,8/1/2013 12:00:00 AM,"Slaughter, cattle",111.87,,90.5,94.2,88.14,96.45,89.43,114.33,91.09,97.82,95.12,9/8/2021 10:08:45 AM
216491,8/1/2013 12:00:00 AM,Hogs,86.48,,94.1,87.8,87.57,181.89,92.2,97.18,93.6,93.23,86.69,9/8/2021 10:08:45 AM
216492,9/1/2013 12:00:00 AM,"Slaughter, calves",134.79,,97.89,126.77,122.6,135.81,123.06,105.76,123.13,171.6,129.73,9/8/2021 10:08:45 AM
216493,9/1/2013 12:00:00 AM,"Slaughter, cattle",110.4,,91.36,93.4,86.1,94.18,87.33,111.75,89.17,89.94,93.6,9/8/2021 10:08:45 AM
216494,9/1/2013 12:00:00 AM,Hogs,83.99,,89.2,82.44,80.95,181.89,87.75,92.06,88.84,87.68,82.04,9/8/2021 10:08:45 AM
216495,10/1/2013 12:00:00 AM,"Slaughter, calves",139.31,,97.96,130.02,129.25,144.53,130.99,115.44,131.06,169.58,134.93,9/8/2021 10:08:45 AM
216496,10/1/2013 12:00:00 AM,"Slaughter, cattle",109.49,,84.26,88.09,86.15,93.99,87.09,110.85,88.99,87.16,89.19,9/8/2021 10:08:45 AM
216497,10/1/2013 12:00:00 AM,Hogs,80.99,,88.12,81.33,78.97,181.89,86.57,90.21,86.98,84.37,78.95,9/8/2021 10:08:45 AM
216498,11/1/2013 12:00:00 AM,"Slaughter, calves",139.62,,97.96,130.42,110.74,132.97,120.48,122.52,120.55,179.5,135.59,9/8/2021 10:08:45 AM
216499,11/1/2013 12:00:00 AM,"Slaughter, cattle",108.3,,77.36,90.54,85,94.74,87.71,110.82,89.46,81.18,92.82,9/8/2021 10:08:45 AM
216500,11/1/2013 12:00:00 AM,Hogs,74.51,,82.99,76.08,72.39,181.89,81.76,85.21,82.21,80.39,72.97,9/8/2021 10:08:45 AM
216501,12/1/2013 12:00:00 AM,"Slaughter, calves",141.78,,97.96,132.77,112.42,136.06,123.29,126.46,123.36,180.28,135.52,9/8/2021 10:08:45 AM
216502,12/1/2013 12:00:00 AM,"Slaughter, cattle",110.29,,81.99,87.13,85.2,94.78,87.7,111.08,90.02,85.12,91.64,9/8/2021 10:08:45 AM
216503,12/1/2013 12:00:00 AM,Hogs,73.01,,78.81,74.22,71.22,181.89,76.18,81.07,77.62,75.51,70.6,9/8/2021 10:08:45 AM
216504,1/1/2014 12:00:00 AM,"Slaughter, calves",155.17,,97.96,144.55,124.45,140.27,127.45,127.43,127.47,170.14,150.76,9/8/2021 10:08:45 AM
216505,1/1/2014 12:00:00 AM,"Slaughter, cattle",122.73,,84.18,97.44,91.04,102.81,95.37,125.67,98.48,91.65,102.65,9/8/2021 10:08:45 AM
216506,1/1/2014 12:00:00 AM,Hogs,75,,78.36,75.81,71.25,181.89,75.27,81.24,77.01,76.79,72.32,9/8/2021 10:08:45 AM
216507,2/1/2014 12:00:00 AM,"Slaughter, calves",159.31,,104.58,147.3,143.56,161.8,147.02,124.14,147.04,179.21,153.61,9/8/2021 10:08:45 AM
216508,2/1/2014 12:00:00 AM,"Slaughter, cattle",124.47,,95.28,102.03,97.59,110.99,103.09,132.09,108.11,95.34,108.11,9/8/2021 10:08:45 AM
216509,2/1/2014 12:00:00 AM,Hogs,83.99,,83.89,82.33,79.04,181.89,79.99,87.77,82.14,82.24,79.62,9/8/2021 10:08:45 AM
216510,3/1/2014 12:00:00 AM,"Slaughter, calves",165.54,,119.96,153.88,112.22,134.09,121.83,118.38,121.85,180.77,160.45,9/8/2021 10:08:45 AM
216511,3/1/2014 12:00:00 AM,"Slaughter, cattle",132.66,,97.95,106.97,105,114.74,106.72,138.12,111.21,101.21,113.24,9/8/2021 10:08:45 AM
216512,3/1/2014 12:00:00 AM,Hogs,110.93,,102.76,103.51,104.5,181.89,98.13,109.92,102.56,105.61,107.92,9/8/2021 10:08:45 AM
216513,4/1/2014 12:00:00 AM,"Slaughter, calves",173.63,,122.46,159.83,134.38,155.96,141.71,115.48,141.73,183.37,168.56,9/8/2021 10:08:45 AM
216514,4/1/2014 12:00:00 AM,"Slaughter, cattle",138.97,,106.46,108.19,106.76,116.77,108.6,137.91,114.47,112.3,116.47,9/8/2021 10:08:45 AM
216515,4/1/2014 12:00:00 AM,Hogs,116.92,,124.07,111.34,114.42,181.89,121.36,127.88,124.94,124.23,116.28,9/8/2021 10:08:45 AM
216516,5/1/2014 12:00:00 AM,"Slaughter, calves",181.87,,121.96,170.52,154.31,178.79,162.47,120.45,162.5,178.1,175.19,9/8/2021 10:08:45 AM
216517,5/1/2014 12:00:00 AM,"Slaughter, cattle",142.07,,112.78,112.21,110.21,119.48,111.13,143.07,116.36,115.53,118.3,9/8/2021 10:08:45 AM
216518,5/1/2014 12:00:00 AM,Hogs,105.94,,113.91,103.64,98.65,181.89,111,114.67,112.67,111.65,105.35,9/8/2021 10:08:45 AM
216519,6/1/2014 12:00:00 AM,"Slaughter, calves",187.34,,121.96,179.34,183.57,203.41,184.86,131.62,184.88,188.57,179.96,9/8/2021 10:08:45 AM
216520,6/1/2014 12:00:00 AM,"Slaughter, cattle",145.91,,115.02,121.41,111.03,123.41,114.78,149.44,119.43,120.91,124.19,9/8/2021 10:08:45 AM
216521,6/1/2014 12:00:00 AM,Hogs,109.93,,110.69,107.28,104.07,181.89,107.94,116.09,110.45,110.71,108.58,9/8/2021 10:08:45 AM
216522,7/1/2014 12:00:00 AM,"Slaughter, calves",192.28,,130.58,192.62,159.84,175.52,159.16,138.07,159.23,198.85,192.84,9/8/2021 10:08:45 AM
216523,7/1/2014 12:00:00 AM,"Slaughter, cattle",155.46,,121.2,126.48,119.8,131.84,122.73,156.29,127.98,133.76,128.33,9/8/2021 10:08:45 AM
216524,7/1/2014 12:00:00 AM,Hogs,121.41,,123.4,116.31,114.56,181.89,121.56,129.15,124.17,125.32,120.4,9/8/2021 10:08:45 AM
216525,8/1/2014 12:00:00 AM,"Slaughter, calves",207.25,,139.83,201.13,142.67,179.1,162.42,143.25,162.49,201.08,199.03,9/8/2021 10:08:45 AM
216526,8/1/2014 12:00:00 AM,"Slaughter, cattle",155.98,,133.51,139.28,119.36,132.28,123.15,154.78,129.87,128.81,138.32,9/8/2021 10:08:45 AM
216527,8/1/2014 12:00:00 AM,Hogs,103.94,,120.01,106.06,113.06,181.89,119.84,120.77,121.11,118.45,106.67,9/8/2021 10:08:45 AM
216528,9/1/2014 12:00:00 AM,"Slaughter, calves",214.73,,142.08,205.58,175.34,224.32,203.53,151.84,203.6,219.84,210.26,9/8/2021 10:08:45 AM
216529,9/1/2014 12:00:00 AM,"Slaughter, cattle",155.73,,135.58,137.07,114.94,126.51,117.71,150.33,124.07,125.15,137.19,9/8/2021 10:08:45 AM
216530,9/1/2014 12:00:00 AM,Hogs,96.96,,99.97,97.83,95.07,181.89,98.75,101.45,99.65,98.62,94.91,9/8/2021 10:08:45 AM
216531,10/1/2014 12:00:00 AM,"Slaughter, calves",226.2,,142.08,216.51,185.37,228.01,206.88,171.09,206.95,225.99,225.35,9/8/2021 10:08:45 AM
216532,10/1/2014 12:00:00 AM,"Slaughter, cattle",159.7,,132.9,136.71,117.28,129.12,120.06,156.84,125.39,125.3,138.8,9/8/2021 10:08:45 AM
216533,10/1/2014 12:00:00 AM,Hogs,100.95,,109.35,98.38,99.9,181.89,108.49,110.16,108.94,108.61,101.2,9/8/2021 10:08:45 AM
216534,11/1/2014 12:00:00 AM,"Slaughter, calves",228.21,,142.08,218.64,190.4,222.53,201.9,180.01,201.97,240.24,225.12,9/8/2021 10:08:45 AM
216535,11/1/2014 12:00:00 AM,"Slaughter, cattle",158.17,,129.71,138.94,121.4,133.35,123.91,161.45,129.64,120.26,140.37,9/8/2021 10:08:45 AM
216536,11/1/2014 12:00:00 AM,Hogs,85.98,,95.66,86.28,85.36,181.89,94.29,93.08,94.07,91.43,84.52,9/8/2021 10:08:45 AM
216537,12/1/2014 12:00:00 AM,"Slaughter, calves",233.62,,142.08,220.24,192.97,213.66,193.83,175.16,193.9,235.55,226.34,9/8/2021 10:08:45 AM
216538,12/1/2014 12:00:00 AM,"Slaughter, cattle",167.43,,139.81,142.02,124.75,135.97,126.28,163.06,132.89,123.87,147.93,9/8/2021 10:08:45 AM
216539,12/1/2014 12:00:00 AM,Hogs,82.49,,90.7,83.88,82.05,181.89,89.8,89.94,90.03,87.73,81.24,9/8/2021 10:08:45 AM
216540,1/1/2015 12:00:00 AM,"Slaughter, calves",231.61,,141.33,219.78,217.37,242.7,220.57,178.76,220.59,230.32,226.07,9/8/2021 10:08:45 AM
216541,1/1/2015 12:00:00 AM,"Slaughter, cattle",173.17,,135.54,144.6,133.02,145.57,135.62,171.55,142.18,134.73,149.11,9/8/2021 10:08:45 AM
216542,1/1/2015 12:00:00 AM,Hogs,76,,83.35,79.66,75.54,181.89,81.34,82.71,82.28,82.8,74.09,9/8/2021 10:08:45 AM
216543,2/1/2015 12:00:00 AM,"Slaughter, calves",238.15,,153.83,226.34,229.15,266.09,241.83,170.82,241.85,246.03,228.63,9/8/2021 10:08:45 AM
216544,2/1/2015 12:00:00 AM,"Slaughter, cattle",178.09,,138.27,154.4,133.38,151.01,140.95,178.42,146.83,143.89,156.95,9/8/2021 10:08:45 AM
216545,2/1/2015 12:00:00 AM,Hogs,67.52,,79.66,75.07,71.82,181.89,75.9,77.83,77.27,75.02,66.02,9/8/2021 10:08:45 AM
216546,3/1/2015 12:00:00 AM,"Slaughter, calves",245.09,,170.08,234.17,224.76,260.46,236.71,170.57,236.73,250.89,238.23,9/8/2021 10:08:45 AM
216547,3/1/2015 12:00:00 AM,"Slaughter, cattle",184.81,,142.19,155.56,143.86,155.36,145.07,184.42,150.92,147.23,159.98,9/8/2021 10:08:45 AM
216548,3/1/2015 12:00:00 AM,Hogs,68.52,,75.17,74.51,70.15,181.89,72.68,72.79,72.46,71.49,65.97,9/8/2021 10:08:45 AM
216549,4/1/2015 12:00:00 AM,"Slaughter, calves",254.27,,192.96,243.62,237.79,255.87,232.54,164.97,232.56,246.04,248.18,9/8/2021 10:08:45 AM
216550,4/1/2015 12:00:00 AM,"Slaughter, cattle",191.56,,154.86,158.48,144.56,158.71,148.13,188.5,154.43,153.75,162.57,9/8/2021 10:08:45 AM
216551,4/1/2015 12:00:00 AM,Hogs,66.02,,71.17,73.33,62.75,181.89,67.88,68.27,68.17,67.16,63.19,9/8/2021 10:08:45 AM
216552,5/1/2015 12:00:00 AM,"Slaughter, calves",255.84,,217.58,246,242.52,263.23,239.23,168.83,239.26,256.88,245.46,9/8/2021 10:08:45 AM
216553,5/1/2015 12:00:00 AM,"Slaughter, cattle",193.01,,159.2,158.47,145.29,157.64,146.94,185.47,155.16,158.44,162.52,9/8/2021 10:08:45 AM
216554,5/1/2015 12:00:00 AM,Hogs,83.99,,80.88,86.57,74.56,181.89,77.54,82.89,78.61,79.98,79.6,9/8/2021 10:08:45 AM
216555,6/1/2015 12:00:00 AM,"Slaughter, calves",253.93,,217.58,240.31,203.39,226.67,206,176.43,206.02,264.69,243.33,9/8/2021 10:08:45 AM
216556,6/1/2015 12:00:00 AM,"Slaughter, cattle",190.35,,159.77,161.62,144.38,157.7,147,182.67,154.55,156.78,163.23,9/8/2021 10:08:45 AM
216557,6/1/2015 12:00:00 AM,Hogs,85.48,,91.6,87.29,84.58,181.89,89.81,91.5,90.81,89.73,83.28,9/8/2021 10:08:45 AM
216558,7/1/2015 12:00:00 AM,"Slaughter, calves",245.11,,217.58,239.55,225.63,232.64,211.09,171.55,211.16,258.25,237.35,9/8/2021 10:08:45 AM
216559,7/1/2015 12:00:00 AM,"Slaughter, cattle",178.62,,148.9,155.16,142.03,153.9,143.18,180.97,150.38,156.06,151.8,9/8/2021 10:08:45 AM
216560,7/1/2015 12:00:00 AM,Hogs,85.48,,89.45,87,84.44,181.89,88.28,89.57,88.82,88.88,83.77,9/8/2021 10:08:45 AM
216561,8/1/2015 12:00:00 AM,"Slaughter, calves",246.01,,217.58,240.53,222.34,239.71,217.52,173.19,217.59,276.93,239.65,9/8/2021 10:08:45 AM
216562,8/1/2015 12:00:00 AM,"Slaughter, cattle",176.47,,156.24,160.69,135.01,149.05,138.64,176.07,145.88,141.56,157.39,9/8/2021 10:08:45 AM
216563,8/1/2015 12:00:00 AM,Hogs,87.98,,92.98,87.47,88.26,181.89,91.27,93.51,91.91,91.53,85.5,9/8/2021 10:08:45 AM
216564,9/1/2015 12:00:00 AM,"Slaughter, calves",237.75,,198.21,235.41,240,269.72,244.8,168.76,244.87,275.95,234.51,9/8/2021 10:08:45 AM
216565,9/1/2015 12:00:00 AM,"Slaughter, cattle",167.52,,148.52,156.84,128.4,139.7,129.92,166.24,137.64,139.07,149.3,9/8/2021 10:08:45 AM
216566,9/1/2015 12:00:00 AM,Hogs,81.49,,89.46,81.93,83.35,181.89,89.47,91.73,89.41,88,79.21,9/8/2021 10:08:45 AM
216567,10/1/2015 12:00:00 AM,"Slaughter, calves",225.54,,178.83,224.9,222.57,236.48,214.58,165.82,214.65,265.66,222.51,9/8/2021 10:08:45 AM
216568,10/1/2015 12:00:00 AM,"Slaughter, cattle",160.11,,132.25,145.15,112.74,122.24,113.5,151.14,118.54,125.37,138.63,9/8/2021 10:08:45 AM
216569,10/1/2015 12:00:00 AM,Hogs,81.49,,87.68,81.87,79.12,181.89,86.43,89.88,86.07,85.96,79.81,9/8/2021 10:08:45 AM
216570,11/1/2015 12:00:00 AM,"Slaughter, calves",216.79,,178.83,216.04,214.68,224.51,203.7,166.6,203.77,273.48,210.44,9/8/2021 10:08:45 AM
216571,11/1/2015 12:00:00 AM,"Slaughter, cattle",150.87,,119.87,142.46,111.62,120.96,112.22,147.07,118.56,110.54,132.8,9/8/2021 10:08:45 AM
216572,11/1/2015 12:00:00 AM,Hogs,64.03,,80.83,68.53,72.01,181.89,83.4,80.36,80.55,76.59,63.63,9/8/2021 10:08:45 AM
216573,12/1/2015 12:00:00 AM,"Slaughter, calves",203.51,,162.58,204.31,194.28,206.69,187.5,165.48,187.57,271.64,194.28,9/8/2021 10:08:45 AM
216574,12/1/2015 12:00:00 AM,"Slaughter, cattle",145.77,,119.23,134.31,105.9,115.47,107.1,143.76,111.6,116.07,127.15,9/8/2021 10:08:45 AM
216575,12/1/2015 12:00:00 AM,Hogs,61.53,,68.96,67.55,63.13,181.89,68.13,72.24,68.01,66.16,58.47,9/8/2021 10:08:45 AM
216576,1/1/2016 12:00:00 AM,"Slaughter, calves",212.45,,187.58,210.47,204.51,229.36,208.04,163.46,208.21,242.2,204.21,9/8/2021 10:08:45 AM
216577,1/1/2016 12:00:00 AM,"Slaughter, cattle",160.8,,114.21,143.57,116.02,127.74,118.4,161.66,123.39,123.4,135.68,9/8/2021 10:08:45 AM
216578,1/1/2016 12:00:00 AM,Hogs,67.27,,71.98,71.73,71.1,181.89,72.53,76.53,69.91,69.74,66.25,9/8/2021 10:08:45 AM
216579,2/1/2016 12:00:00 AM,"Slaughter, calves",208.72,,187.58,204.81,202.5,217.49,197.24,161.13,197.41,236.68,199.55,9/8/2021 10:08:45 AM
216580,2/1/2016 12:00:00 AM,"Slaughter, cattle",153.48,,118.71,139.69,118.17,129.3,119.96,158.03,126.26,122.94,132.7,9/8/2021 10:08:45 AM
216581,2/1/2016 12:00:00 AM,Hogs,76.75,,81.55,80.63,80.36,181.89,82.8,85.5,80.23,79.6,75.49,9/8/2021 10:08:45 AM
216582,3/1/2016 12:00:00 AM,"Slaughter, calves",199.48,,162.58,197.14,199.65,216.86,196.67,147.71,196.84,208.46,190.88,9/8/2021 10:08:45 AM
216583,3/1/2016 12:00:00 AM,"Slaughter, cattle",154.19,,113.51,135.39,113.17,126.93,117.74,155.85,124.06,128,128.92,9/8/2021 10:08:45 AM
216584,3/1/2016 12:00:00 AM,Hogs,74.26,,80.93,78.13,77.95,181.89,82.81,84.1,79.92,77.95,72.07,9/8/2021 10:08:45 AM
216585,4/1/2016 12:00:00 AM,"Slaughter, calves",187.7,,152.58,184.31,179.3,200.84,182.12,122.13,182.29,193.79,180.52,9/8/2021 10:08:45 AM
216586,4/1/2016 12:00:00 AM,"Slaughter, cattle",152.91,,111.64,129.71,111.4,121.46,112.76,142.98,121.13,121.93,123.64,9/8/2021 10:08:45 AM
216587,4/1/2016 12:00:00 AM,Hogs,73.26,,78.43,78.38,76.8,181.89,80.12,83.32,77.41,76.09,71.88,9/8/2021 10:08:45 AM
216588,5/1/2016 12:00:00 AM,"Slaughter, calves",179.88,,130.08,176.3,155.33,171.84,155.75,121.96,155.92,200.69,171.48,9/8/2021 10:08:45 AM
216589,5/1/2016 12:00:00 AM,"Slaughter, cattle",150.45,,115.96,126.61,107.91,117.83,109.5,144.66,113.13,113.52,120.36,9/8/2021 10:08:45 AM
216590,5/1/2016 12:00:00 AM,Hogs,84.24,,86.16,87.67,88.12,181.89,88.48,92.03,86.25,86.56,83.36,9/8/2021 10:08:45 AM
216591,6/1/2016 12:00:00 AM,"Slaughter, calves",174.17,,131.33,172.04,143.81,152.68,138.33,125.34,138.5,178.64,168,9/8/2021 10:08:45 AM
216592,6/1/2016 12:00:00 AM,"Slaughter, cattle",142.84,,113.07,125.34,110.93,120.34,111.84,142.35,117.55,125.58,119.26,9/8/2021 10:08:45 AM
216593,6/1/2016 12:00:00 AM,Hogs,89.73,,93.23,91.98,93.77,181.89,96.14,98.34,93.71,93.38,88.98,9/8/2021 10:08:45 AM
216594,7/1/2016 12:00:00 AM,"Slaughter, calves",169.87,,132.58,166.74,112.48,150.15,136.03,117.53,136.2,190.61,160.51,9/8/2021 10:08:45 AM
216595,7/1/2016 12:00:00 AM,"Slaughter, cattle",139.72,,110.09,117.94,106.46,116.69,108.48,140.42,113.3,122.16,112.85,9/8/2021 10:08:45 AM
216596,7/1/2016 12:00:00 AM,Hogs,86.73,,94.36,89.45,92.27,181.89,98.81,98.82,95.94,92.72,83.56,9/8/2021 10:08:45 AM
216597,8/1/2016 12:00:00 AM,"Slaughter, calves",163.41,,134.46,166.96,126.51,134.07,121.42,115.46,121.59,190.87,161.16,9/8/2021 10:08:45 AM
216598,8/1/2016 12:00:00 AM,"Slaughter, cattle",135.77,,115.49,124.82,100.86,111.33,103.47,132.27,109.06,109.25,117.95,9/8/2021 10:08:45 AM
216599,8/1/2016 12:00:00 AM,Hogs,73.76,,82.8,78.98,79.15,181.89,85.6,85.72,82.43,79.77,72.01,9/8/2021 10:08:45 AM
216600,9/1/2016 12:00:00 AM,"Slaughter, calves",154.1,,127.58,152.13,132.46,153.13,138.74,118.19,138.91,182.42,148.22,9/8/2021 10:08:45 AM
216601,9/1/2016 12:00:00 AM,"Slaughter, cattle",125.15,,109.66,116.65,91.34,99.87,92.88,118.84,97.23,99.67,109.65,9/8/2021 10:08:45 AM
216602,9/1/2016 12:00:00 AM,Hogs,65.28,,75.22,70.98,72.65,181.89,78.43,80.02,75.44,72.95,63.06,9/8/2021 10:08:45 AM
216603,10/1/2016 12:00:00 AM,"Slaughter, calves",149.29,,108.83,148.48,133.53,145.22,131.55,118.63,131.72,193.07,144.67,9/8/2021 10:08:45 AM
216604,10/1/2016 12:00:00 AM,"Slaughter, cattle",125.02,,103.13,113.01,87.85,96.1,89.22,114.72,93.77,87.5,106.68,9/8/2021 10:08:45 AM
216605,10/1/2016 12:00:00 AM,Hogs,55.8,,64.37,65.23,62.06,181.89,67.41,70.71,64.29,61.81,52.94,9/8/2021 10:08:45 AM
216606,11/1/2016 12:00:00 AM,"Slaughter, calves",159.11,,100.08,158.62,142.68,152.73,138.38,121.67,138.55,195.68,153.06,9/8/2021 10:08:45 AM
216607,11/1/2016 12:00:00 AM,"Slaughter, cattle",127.1,,93.89,117.05,86.92,95.89,88.89,116.23,93.22,91.23,109.33,9/8/2021 10:08:45 AM
216608,11/1/2016 12:00:00 AM,Hogs,51.8,,60.79,61.23,58.5,181.89,63.46,67.55,60.94,58.11,48.29,9/8/2021 10:08:45 AM
216609,12/1/2016 12:00:00 AM,"Slaughter, calves",170.01,,108.83,168.09,147.26,157.62,142.82,121.57,142.99,182.05,161.67,9/8/2021 10:08:45 AM
