REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2092200,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,1998200,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2107000,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2107900,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2177800,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789912,1.5.2.1.4,57.9,,,,1
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789912,1.5.2.1.4,55.9,,,,1
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789912,1.5.2.1.4,53.2,,,,1
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789912,1.5.2.1.4,56.2,,,,1
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789912,1.5.2.1.4,56.2,,,,1
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789912,1.5.2.1.4,58.1,,,,1
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,480800,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,525000,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,523600,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,492900,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,469300,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,497900,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789919,1.5.2.2.4,13,,,,1
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789919,1.5.2.2.4,14,,,,1
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789919,1.5.2.2.4,13.9,,,,1
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789919,1.5.2.2.4,13.1,,,,1
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789919,1.5.2.2.4,12.5,,,,1
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789919,1.5.2.2.4,13.3,,,,1
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2693500,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2611900,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2614500,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2595500,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2606800,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2533200,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789926,1.5.2.3.4,73.6,,,,1
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789926,1.5.2.3.4,71.4,,,,1
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789926,1.5.2.3.4,71.5,,,,1
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789926,1.5.2.3.4,70.3,,,,1
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789926,1.5.2.3.4,70.8,,,,1
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789926,1.5.2.3.4,69,,,,1
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,203900,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,267300,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,234000,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,280400,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,251400,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,320900,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789933,1.5.2.4.4,5.6,,,,1
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789933,1.5.2.4.4,7.3,,,,1
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789933,1.5.2.4.4,6.4,,,,1
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789933,1.5.2.4.4,7.6,,,,1
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789933,1.5.2.4.4,6.8,,,,1
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789933,1.5.2.4.4,8.7,,,,1
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,840600,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,835100,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,1006800,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,754100,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,904100,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,812100,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789940,1.5.2.5.4,22.8,,,,1
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789940,1.5.2.5.4,22.4,,,,1
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789940,1.5.2.5.4,26.9,,,,1
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789940,1.5.2.5.4,20.2,,,,1
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789940,1.5.2.5.4,24.2,,,,1
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789940,1.5.2.5.4,21.7,,,,1
2015,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,253200,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,270800,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,289500,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,273900,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,272600,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,286000,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Percent,Percent,239,units,0,v110790003,1.5.2.14.4,6.8,,,,1
2016,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Percent,Percent,239,units,0,v110790003,1.5.2.14.4,7.2,,,,1
2017,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Percent,Percent,239,units,0,v110790003,1.5.2.14.4,7.7,,,,1
2018,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Percent,Percent,239,units,0,v110790003,1.5.2.14.4,7.3,,,,1
2019,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Percent,Percent,239,units,0,v110790003,1.5.2.14.4,7.3,,,,1
2020,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Percent,Percent,239,units,0,v110790003,1.5.2.14.4,7.7,,,,1
2015,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,858600,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,837500,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,844600,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,759900,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,767000,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,690600,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790010,1.5.2.15.4,23.2,,,,1
2016,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790010,1.5.2.15.4,22.4,,,,1
2017,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790010,1.5.2.15.4,22.5,,,,1
2018,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790010,1.5.2.15.4,20.3,,,,1
2019,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790010,1.5.2.15.4,20.5,,,,1
2020,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790010,1.5.2.15.4,18.5,,,,1
2015,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,689100,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,678200,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,693200,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,610200,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,598200,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,533900,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790017,1.5.2.16.4,18.6,,,,1
2016,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790017,1.5.2.16.4,18.2,,,,1
2017,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790017,1.5.2.16.4,18.5,,,,1
2018,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790017,1.5.2.16.4,16.3,,,,1
2019,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790017,1.5.2.16.4,16,,,,1
2020,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790017,1.5.2.16.4,14.3,,,,1
